Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2007","2007","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2007","2007","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2008","2008","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2008","2008","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2009","2009","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2009","2009","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2010","2010","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2010","2010","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2011","2011","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2011","2011","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2012","2012","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2012","2012","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2013","2013","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2013","2013","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2014","2014","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2014","2014","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2023","2023","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2023","2023","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01359.90","Other fruits, n.e.c.","2005","2005","ha","3620","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01359.90","Other fruits, n.e.c.","2005","2005","kg/ha","4482.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01359.90","Other fruits, n.e.c.","2005","2005","t","16227.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01359.90","Other fruits, n.e.c.","2006","2006","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01359.90","Other fruits, n.e.c.","2006","2006","kg/ha","4150","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01359.90","Other fruits, n.e.c.","2006","2006","t","16600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01359.90","Other fruits, n.e.c.","2007","2007","ha","3100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01359.90","Other fruits, n.e.c.","2007","2007","kg/ha","3225.8","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01359.90","Other fruits, n.e.c.","2007","2007","t","10000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01359.90","Other fruits, n.e.c.","2008","2008","ha","3053","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01359.90","Other fruits, n.e.c.","2008","2008","kg/ha","3930.3","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01359.90","Other fruits, n.e.c.","2008","2008","t","12000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01359.90","Other fruits, n.e.c.","2009","2009","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01359.90","Other fruits, n.e.c.","2009","2009","kg/ha","3750","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01359.90","Other fruits, n.e.c.","2009","2009","t","15000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01359.90","Other fruits, n.e.c.","2010","2010","ha","2500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01359.90","Other fruits, n.e.c.","2010","2010","kg/ha","3200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01359.90","Other fruits, n.e.c.","2010","2010","t","8000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01359.90","Other fruits, n.e.c.","2011","2011","ha","5500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01359.90","Other fruits, n.e.c.","2011","2011","kg/ha","3636.4","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01359.90","Other fruits, n.e.c.","2011","2011","t","20000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01359.90","Other fruits, n.e.c.","2012","2012","ha","7000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01359.90","Other fruits, n.e.c.","2012","2012","kg/ha","3571.4","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01359.90","Other fruits, n.e.c.","2012","2012","t","25000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01359.90","Other fruits, n.e.c.","2013","2013","ha","7000","E","Estimated value",""
